property_id,business_id,census_year,industry,clue_area,trading_name,business_address,building_address,seating_type,num_seats,lifespan_years,lifespan_group,lon,lat,businesses_at_property,bias_filter,business_status,analysis_usage,street_address,street_avg_lifespan,street_success_rate,street_median_seats,total_businesses,reliability,street_stats_imputed,competitors_300m,same_industry_300m,other_industry_300m,high_competition,industry_ratio,competition_cat,lifespan_numeric,industry_cafe,log_seats,size_small,size_medium,size_large,comp_300m,same_ind_300m,other_ind_300m,comp_density,industry_dominance,high_comp,very_high_comp,isolated,entry_year_norm,is_recent,dist_cbd,property_crowding,street_phillip_court,street_market_lane,street_rakaia_way,street_street,street_footscray_road,street_faraday_street,street_queens_bridge,street_siddeley_street,street_southbank_boulevard,street_corrs_lane,street_domain_road,street_southgate_avenue,street_whiteman_street,street_newquay_promenade,street_drummond_street,street_liverpool_street,street_errol_street,street_star_crescent,street_pelham_street,street_st_kilda_road,street_albert_street,street_hardware_lane,street_victoria_parade,street_spring_street,street_alfred_place,street_hardware_street,street_heffernan_lane,street_kavanagh_street,street_little_la_trobe_street,street_rose_lane,street_sutherland_street,street_victoria_harbour_promenade,street_waterview_walk,street_docklands_drive,street_rosslyn_street,street_elgin_street,street_spencer_street,street_lorimer_street,street_queen_street,street_waratah_place,street_little_lonsdale_street,street_lonsdale_street,street_la_trobe_street,street_clarendon_street,street_a_beckett_street,street_therry_street,street_mckillop_street,on_best_street,on_worst_street
611393,5457,2013,Cafes,Melbourne (CBD),Northbanc Cafe,"Part Ground , 525 Flinders Street MELBOURNE 3000",507-541 Flinders Street MELBOURNE 3000,Seats - Indoor,50,6,6-8 yrs,144.95714412309394,-37.8208181457,1,FALSE,Closed Business,Use in All Analysis,Flinders Street,6.87,19,36,100,High (10+),FALSE,105,93,11,1,0.8773584905660378,Very High (>50),6,1,3.9318256327243257,0,1,0,105,93,11,1.05,0.8773584905660378,1,1,0,0.5238095238095238,0,1.0387494644797717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
611394,5459,2013,Takeaway,Melbourne (CBD),Eat Pizza Flinders,557 Flinders Street MELBOURNE 3000,545-557 Flinders Street MELBOURNE 3000,Mixed,12,7,6-8 yrs,144.9565137522286,-37.8209790437,3,FALSE,Closed Business,Use in All Analysis,Flinders Street,6.87,19,36,100,High (10+),FALSE,101,10,90,1,0.09803921568627451,Very High (>50),7,0,2.5649493574615367,1,0,0,101,10,90,1.01,0.09803921568627451,1,1,0,0.5238095238095238,0,1.0978845290559514,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
611394,5461,2010,Cafes,Melbourne (CBD),Nandos,551-557 Flinders Street MELBOURNE 3000,545-557 Flinders Street MELBOURNE 3000,Seats - Indoor,88,14,>12 yrs,144.95651375222326,-37.8209790439,3,FALSE,Long-term Success (Operating),Use in All Analysis,Flinders Street,6.87,19,36,100,High (10+),FALSE,73,66,6,1,0.8918918918918919,Very High (>50),14,1,4.48863636973214,0,0,1,73,66,6,0.73,0.8918918918918919,1,1,0,0.38095238095238093,0,1.0978845460134423,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
611394,5462,2010,Takeaway,Melbourne (CBD),Pizza Capers Melbourne,557-557 Flinders Street MELBOURNE 3000,545-557 Flinders Street MELBOURNE 3000,Mixed,8,3,3-5 yrs,144.95651375222326,-37.8209790439,3,FALSE,Closed Business,Use in All Analysis,Flinders Street,6.87,19,36,100,High (10+),FALSE,73,6,66,1,0.08108108108108109,Very High (>50),3,0,2.1972245773362196,1,0,0,73,6,66,0.73,0.08108108108108109,1,1,0,0.38095238095238093,0,1.0978845460134423,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
611394,5463,2010,Cafes,Melbourne (CBD),Tokyo Maki One,547-557 Flinders Street MELBOURNE 3000,545-557 Flinders Street MELBOURNE 3000,Seats - Indoor,48,14,>12 yrs,144.95651375222326,-37.8209790439,3,FALSE,Long-term Success (Operating),Use in All Analysis,Flinders Street,6.87,19,36,100,High (10+),FALSE,73,66,6,1,0.8918918918918919,Very High (>50),14,1,3.8918202981106265,0,1,0,73,66,6,0.73,0.8918918918918919,1,1,0,0.38095238095238093,0,1.0978845460134423,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
611395,5465,2010,Takeaway,Melbourne (CBD),Michel's Pattiserie Flinders Street,563-581 Flinders Street MELBOURNE 3000,561-581 Flinders Street MELBOURNE 3000,Mixed,26,7,6-8 yrs,144.95590048039094,-37.821087851399994,1,FALSE,Closed Business,Use in All Analysis,Flinders Street,6.87,19,36,100,High (10+),FALSE,56,9,46,1,0.15789473684210525,Very High (>50),7,0,3.295836866004329,1,0,0,56,9,46,0.56,0.15789473684210525,1,1,0,0.38095238095238093,0,1.153017014469993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
611395,5466,2017,Takeaway,Melbourne (CBD),Di Parsia Pasticceria Cafe,563 Flinders Street MELBOURNE 3000,561-581 Flinders Street MELBOURNE 3000,Mixed,28,5,3-5 yrs,144.9559005091442,-37.821087851399994,1,FALSE,Closed Business,Use in All Analysis,Flinders Street,6.87,19,36,100,High (10+),FALSE,98,22,75,1,0.2222222222222222,Very High (>50),5,0,3.367295829986474,1,0,0,98,22,75,0.98,0.2222222222222222,1,1,0,0.7142857142857143,1,1.153014802393044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
611568,5467,2018,Cafes,East Melbourne,Grandpa Giuseppe,"Ground , 158 Clarendon Street EAST MELBOURNE 3002",126-158 Clarendon Street EAST MELBOURNE 3002,Seats - Indoor,250,2,1-2 yrs,144.98410201469628,-37.81228396245,1,FALSE,Closed Business,Use in All Analysis,Clarendon Street,5.25,12.5,70,8,Medium (5-9),FALSE,14,12,1,0,0.8,Low (6-15),2,1,5.5254529391317835,0,0,1,14,12,1,0.14,0.8,0,0,0,0.7619047619047619,1,2.3357960173286267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
611568,5468,2014,Cafes,East Melbourne,Gg Restaurant & Bar,158 Clarendon Street EAST MELBOURNE 3002,126-158 Clarendon Street EAST MELBOURNE 3002,Seats - Indoor,250,4,3-5 yrs,144.9841020152933,-37.812283961999995,1,FALSE,Closed Business,Use in All Analysis,Clarendon Street,5.25,12.5,70,8,Medium (5-9),FALSE,12,10,1,0,0.7692307692307693,Low (6-15),4,1,5.5254529391317835,0,0,1,12,10,1,0.12,0.7692307692307693,0,0,0,0.5714285714285714,0,2.335796086592753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
611569,5470,2009,Cafes,East Melbourne,Zouki Cafe,"Ground , 159 Grey Street EAST MELBOURNE 3002",137-161 Grey Street EAST MELBOURNE 3002,Seats - Indoor,64,15,>12 yrs,144.98410201508577,-37.81228396205,1,FALSE,Long-term Success (Operating),Use in All Analysis,Grey Street,15,100,64,1,Very Low (1-2),FALSE,9,7,1,0,0.7,Low (6-15),15,1,4.174387269895637,0,1,0,9,7,1,0.09,0.7,0,0,0,0.3333333333333333,0,2.3357960632542754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
611576,5472,2007,Cafes,Docklands,Ten Ten Cafe,"Part Ground 0, 1010 La Trobe Street DOCKLANDS 3008",1010 La Trobe Street DOCKLANDS 3008,Mixed,116,7,6-8 yrs,NA,NA,1,FALSE,Closed Business,Use in All Analysis,La Trobe Street,5.472602739726027,12.32876712328767,41.5,146,High (10+),FALSE,NA,NA,NA,NA,NA,NA,7,1,4.762173934797756,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0.23809523809523808,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
611786,5474,2016,Cafes,Docklands,Hortus X Seven Seeds,Part 131-141 Harbour Esplanade DOCKLANDS 3008,131-141 Harbour Esplanade DOCKLANDS 3008,Mixed,30,2,1-2 yrs,NA,NA,1,FALSE,Closed Business,Use in All Analysis,Harbour Esplanade,7.263157894736843,21.052631578947366,39,19,High (10+),FALSE,NA,NA,NA,NA,NA,NA,2,1,3.4339872044851463,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0.6666666666666666,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
611786,5475,2020,Cafes,Docklands,Off With The Ferries,Part 131-141 Harbour Esplanade DOCKLANDS VIC 3008,131-141 Harbour Esplanade DOCKLANDS VIC 3008,Mixed,30,3,3-5 yrs,144.94529483205,-37.81711585817223,1,FALSE,Closed Business,Use in All Analysis,Harbour Esplanade,7.263157894736843,21.052631578947366,39,19,High (10+),FALSE,68,52,15,1,0.7536231884057971,Very High (>50),3,1,3.4339872044851463,1,0,0,68,52,15,0.68,0.7536231884057971,1,1,0,0.8571428571428571,1,2.0145361359025227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
612698,5477,2010,Cafes,Parkville,Corner Cafe & Convenience Store,"Unit 1, 62-0 Cade Way PARKVILLE 3052",52-62 Cade Way PARKVILLE 3052,Mixed,41,10,9-12 yrs,144.93912821305003,-37.776194762058005,1,FALSE,Closed Business,Use in All Analysis,Cade Way,10,0,41,1,Very Low (1-2),FALSE,0,0,-1,0,0,Isolated,10,1,3.7376696182833684,0,1,0,0,0,-1,0,0,0,0,1,0.38095238095238093,0,4.931447051899113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
612757,5478,2016,Cafes,Carlton,The Vertue Of The Coffee Drink,8 Raffa Place CARLTON 3053,8 Raffa Place CARLTON 3053,Seats - Indoor,80,6,6-8 yrs,NA,NA,1,FALSE,Closed Business,Use in All Analysis,Raffa Place,6,0,80,1,Very Low (1-2),FALSE,NA,NA,NA,NA,NA,NA,6,1,4.394449154672439,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,0.6666666666666666,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
612820,5481,2010,Cafes,Melbourne (CBD),Barista Espress Cbw,"Tenancy 3, Ground , 181-185 William Street MELBOURNE 3000",147-185 William Street MELBOURNE 3000,Mixed,76,5,3-5 yrs,144.95761355865,-37.81525235263507,9,FALSE,Closed Business,Use in All Analysis,William Street,7.242424242424242,18.181818181818183,72.5,66,High (10+),FALSE,257,204,52,1,0.7906976744186046,Very High (>50),5,1,4.343805421853684,0,1,0,257,204,52,2.57,0.7906976744186046,1,1,0,0.38095238095238093,0,0.6360145791199014,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
612820,5482,2019,Takeaway,Melbourne (CBD),Blended Beard,"Tenancy 9, Ground , 181 William Street MELBOURNE 3000",181 William Street MELBOURNE 3000,Seats - Outdoor,23,2,1-2 yrs,144.95739203651306,-37.81531893965,9,FALSE,Closed Business,Use in All Analysis,William Street,7.242424242424242,18.181818181818183,72.5,66,High (10+),FALSE,419,89,329,1,0.2119047619047619,Very High (>50),2,0,3.1780538303479458,1,0,0,419,89,329,4.19,0.2119047619047619,1,1,0,0.8095238095238095,1,0.6616903626954613,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
612820,5483,2015,Takeaway,Melbourne (CBD),Bread & Meat Co,"Tenancy 9, Ground , 181 William Street MELBOURNE 3000",181 William Street MELBOURNE 3000,Seats - Outdoor,24,4,3-5 yrs,144.95739203651306,-37.81531893965,8,FALSE,Closed Business,Use in All Analysis,William Street,7.242424242424242,18.181818181818183,72.5,66,High (10+),FALSE,333,66,266,1,0.19760479041916168,Very High (>50),4,0,3.2188758248682006,1,0,0,333,66,266,3.33,0.19760479041916168,1,1,0,0.6190476190476191,1,0.6616903626954613,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
612820,5484,2015,Cafes,Melbourne (CBD),Brewer's Place,"Tenancy 3, Ground , 181 William Street MELBOURNE 3000",181 William Street MELBOURNE 3000,Mixed,76,7,6-8 yrs,144.95739203651306,-37.81531893965,8,FALSE,Closed Business,Use in All Analysis,William Street,7.242424242424242,18.181818181818183,72.5,66,High (10+),FALSE,333,266,66,1,0.7964071856287425,Very High (>50),7,1,4.343805421853684,0,1,0,333,266,66,3.33,0.7964071856287425,1,1,0,0.6190476190476191,1,0.6616903626954613,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
612820,5485,2010,Cafes,Melbourne (CBD),Cafe Blu,"Tenancy 9, Ground , 181-185 William Street MELBOURNE 3000",147-185 William Street MELBOURNE 3000,Mixed,36,5,3-5 yrs,144.95761355865,-37.81525235263507,9,FALSE,Closed Business,Use in All Analysis,William Street,7.242424242424242,18.181818181818183,72.5,66,High (10+),FALSE,257,204,52,1,0.7906976744186046,Very High (>50),5,1,3.6109179126442243,1,0,0,257,204,52,2.57,0.7906976744186046,1,1,0,0.38095238095238093,0,0.6360145791199014,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
612820,5487,2010,Cafes,Melbourne (CBD),Laurent Boulangerie Patisserie,"Tenancy 4, Ground , 181-185 William Street MELBOURNE 3000",147-185 William Street MELBOURNE 3000,Mixed,72,12,9-12 yrs,144.95761355865,-37.81525235263507,9,FALSE,Closed Business,Use in All Analysis,William Street,7.242424242424242,18.181818181818183,72.5,66,High (10+),FALSE,257,204,52,1,0.7906976744186046,Very High (>50),12,1,4.290459441148391,0,1,0,257,204,52,2.57,0.7906976744186046,1,1,0,0.38095238095238093,0,0.6360145791199014,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
612820,5488,2010,Takeaway,Melbourne (CBD),Little Cupcakes,"Tenancy 6, Ground , 181-185 William Street MELBOURNE 3000",147-185 William Street MELBOURNE 3000,Mixed,29,14,>12 yrs,144.95761355865,-37.81525235263507,9,FALSE,Long-term Success (Operating),Use in All Analysis,William Street,7.242424242424242,18.181818181818183,72.5,66,High (10+),FALSE,257,52,204,1,0.20155038759689922,Very High (>50),14,0,3.4011973816621555,1,0,0,257,52,204,2.57,0.20155038759689922,1,1,0,0.38095238095238093,0,0.6360145791199014,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
612820,5489,2010,Cafes,Melbourne (CBD),Mamma Mia,"Tenancy 7, Ground , 181-185 William Street MELBOURNE 3000",147-185 William Street MELBOURNE 3000,Mixed,34,10,9-12 yrs,144.95761355865,-37.81525235263507,9,FALSE,Closed Business,Use in All Analysis,William Street,7.242424242424242,18.181818181818183,72.5,66,High (10+),FALSE,257,204,52,1,0.7906976744186046,Very High (>50),10,1,3.5553480614894135,1,0,0,257,204,52,2.57,0.7906976744186046,1,1,0,0.38095238095238093,0,0.6360145791199014,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
612820,5490,2010,Cafes,Melbourne (CBD),Nashi,"Tenancy 11, Ground , 181-185 William Street MELBOURNE 3000",147-185 William Street MELBOURNE 3000,Mixed,40,11,9-12 yrs,144.95761355865,-37.81525235263507,9,FALSE,Closed Business,Use in All Analysis,William Street,7.242424242424242,18.181818181818183,72.5,66,High (10+),FALSE,257,204,52,1,0.7906976744186046,Very High (>50),11,1,3.713572066704308,1,0,0,257,204,52,2.57,0.7906976744186046,1,1,0,0.38095238095238093,0,0.6360145791199014,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
612820,5491,2010,Cafes,Melbourne (CBD),Rock The Wok,"Tenancy 8, Ground , 181-185 William Street MELBOURNE 3000",147-185 William Street MELBOURNE 3000,Mixed,42,14,>12 yrs,144.95761355865,-37.81525235263507,9,FALSE,Long-term Success (Operating),Use in All Analysis,William Street,7.242424242424242,18.181818181818183,72.5,66,High (10+),FALSE,257,204,52,1,0.7906976744186046,Very High (>50),14,1,3.7612001156935624,0,1,0,257,204,52,2.57,0.7906976744186046,1,1,0,0.38095238095238093,0,0.6360145791199014,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
612820,5493,2010,Cafes,Melbourne (CBD),Sakae,"Tenancy 12, Ground , 181-185 William Street MELBOURNE 3000",147-185 William Street MELBOURNE 3000,Mixed,44,14,>12 yrs,144.95761355865,-37.81525235263507,9,FALSE,Long-term Success (Operating),Use in All Analysis,William Street,7.242424242424242,18.181818181818183,72.5,66,High (10+),FALSE,257,204,52,1,0.7906976744186046,Very High (>50),14,1,3.8066624897703196,0,1,0,257,204,52,2.57,0.7906976744186046,1,1,0,0.38095238095238093,0,0.6360145791199014,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
612820,5494,2010,Takeaway,Melbourne (CBD),D'urso Caffe Con Gusto,"Tenancy 10, Ground , 181-185 William Street MELBOURNE 3000",147-185 William Street MELBOURNE 3000,Mixed,28,3,3-5 yrs,144.95761355865,-37.81525235263507,9,FALSE,Closed Business,Use in All Analysis,William Street,7.242424242424242,18.181818181818183,72.5,66,High (10+),FALSE,257,52,204,1,0.20155038759689922,Very High (>50),3,0,3.367295829986474,1,0,0,257,52,204,2.57,0.20155038759689922,1,1,0,0.38095238095238093,0,0.6360145791199014,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
613006,5495,2017,Cafes,Southbank,Alliance Catering Cpa Cafe,"Tenancy 2, 28 Freshwater Place SOUTHBANK 3006",28 Freshwater Place SOUTHBANK 3006,Seats - Indoor,68,2,1-2 yrs,144.9622896244679,-37.82267210145,2,FALSE,Closed Business,Use in All Analysis,Freshwater Place,7.423076923076923,19.230769230769234,37.5,26,High (10+),FALSE,58,47,10,1,0.7966101694915254,Very High (>50),2,1,4.23410650459726,0,1,0,58,47,10,0.58,0.7966101694915254,1,1,0,0.7142857142857143,1,1.0110127956806974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
613006,5496,2011,Cafes,Southbank,Boccata,"Tenancy 1, Ground , 28 Freshwater Place SOUTHBANK 3006",28 Freshwater Place SOUTHBANK 3006,Mixed,100,8,6-8 yrs,144.96228962422856,-37.82267210125,2,FALSE,Closed Business,Use in All Analysis,Freshwater Place,7.423076923076923,19.230769230769234,37.5,26,High (10+),FALSE,36,30,5,1,0.8108108108108109,High (31-50),8,1,4.61512051684126,0,0,1,36,30,5,0.36,0.8108108108108109,1,0,0,0.42857142857142855,0,1.0110127759320295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
613006,5497,2019,Cafes,Southbank,Cote Terra Adicion,"Tenancy 1, Ground 28 Freshwater Place SOUTHBANK VIC 3006",28 Freshwater Place SOUTHBANK VIC 3006,Mixed,100,4,3-5 yrs,144.9622896244679,-37.82267210145,2,FALSE,Closed Business,Use in All Analysis,Freshwater Place,7.423076923076923,19.230769230769234,37.5,26,High (10+),FALSE,78,64,13,1,0.810126582278481,Very High (>50),4,1,4.61512051684126,0,0,1,78,64,13,0.78,0.810126582278481,1,1,0,0.8095238095238095,1,1.0110127956806974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
613006,5498,2011,Cafes,Southbank,Onyx,"Tenancy 2, 28 Freshwater Place SOUTHBANK 3006",28 Freshwater Place SOUTHBANK 3006,Seats - Indoor,84,6,6-8 yrs,144.96228962422856,-37.82267210125,2,FALSE,Closed Business,Use in All Analysis,Freshwater Place,7.423076923076923,19.230769230769234,37.5,26,High (10+),FALSE,36,30,5,1,0.8108108108108109,High (31-50),6,1,4.442651256490317,0,0,1,36,30,5,0.36,0.8108108108108109,1,0,0,0.42857142857142855,0,1.0110127759320295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
613006,5499,2019,Cafes,Southbank,Powered By Cote Terra,"Tenancy 2, 28 Freshwater Place SOUTHBANK VIC 3006",28 Freshwater Place SOUTHBANK VIC 3006,Seats - Indoor,68,4,3-5 yrs,144.9622896244679,-37.82267210145,2,FALSE,Closed Business,Use in All Analysis,Freshwater Place,7.423076923076923,19.230769230769234,37.5,26,High (10+),FALSE,78,64,13,1,0.810126582278481,Very High (>50),4,1,4.23410650459726,0,1,0,78,64,13,0.78,0.810126582278481,1,1,0,0.8095238095238095,1,1.0110127956806974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
613252,5500,2016,Cafes,Docklands,A25,"Shop 2, Ground , 800 Collins Street DOCKLANDS 3008",790-814 Collins Street DOCKLANDS 3008,Mixed,84,7,6-8 yrs,NA,NA,7,FALSE,Closed Business,Use in All Analysis,Collins Street,6.661807580174927,16.909620991253643,50,343,High (10+),FALSE,NA,NA,NA,NA,NA,NA,7,1,4.442651256490317,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0.6666666666666666,1,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
613252,5501,2012,Cafes,Docklands,Aki Sushi,"Shop 1, Ground , 800 Collins Street DOCKLANDS 3008",790-814 Collins Street DOCKLANDS 3008,Mixed,84,2,1-2 yrs,144.94583261969217,-37.82104415525,4,FALSE,Closed Business,Use in All Analysis,Collins Street,6.661807580174927,16.909620991253643,50,343,High (10+),FALSE,38,34,3,1,0.8717948717948718,High (31-50),2,1,4.442651256490317,0,0,1,38,34,3,0.38,0.8717948717948718,1,0,0,0.47619047619047616,0,2.087206970396385,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
613252,5502,2014,Cafes,Docklands,Bamboo And Pine,"Shop 1, Ground , 800 Collins Street DOCKLANDS 3008",790-814 Collins Street DOCKLANDS 3008,Mixed,90,2,1-2 yrs,144.94583261984098,-37.82104415505,5,FALSE,Closed Business,Use in All Analysis,Collins Street,6.661807580174927,16.909620991253643,50,343,High (10+),FALSE,57,52,4,1,0.896551724137931,Very High (>50),2,1,4.51085950651685,0,0,1,57,52,4,0.57,0.896551724137931,1,1,0,0.5714285714285714,0,2.0872069464385112,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
613252,5503,2012,Cafes,Docklands,The Beanstalk Cafe,"Shop 3, Ground , 800 Collins Street DOCKLANDS 3008",790-814 Collins Street DOCKLANDS 3008,Mixed,109,4,3-5 yrs,144.94583261969217,-37.82104415525,4,FALSE,Closed Business,Use in All Analysis,Collins Street,6.661807580174927,16.909620991253643,50,343,High (10+),FALSE,38,34,3,1,0.8717948717948718,High (31-50),4,1,4.700480365792417,0,0,1,38,34,3,0.38,0.8717948717948718,1,0,0,0.47619047619047616,0,2.087206970396385,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
613252,5504,2009,Cafes,Docklands,Cafe Bourgeois,"Shop 3, Ground 0, 800-0 Collins Street DOCKLANDS 3008",800 Collins Street DOCKLANDS 3008,Seats - Indoor,20,3,3-5 yrs,144.9458326199071,-37.82104415525,2,FALSE,Closed Business,Use in All Analysis,Collins Street,6.661807580174927,16.909620991253643,50,343,High (10+),FALSE,20,19,0,1,0.9047619047619048,Medium (16-30),3,1,3.044522437723423,1,0,0,20,19,0,0.2,0.9047619047619048,0,0,0,0.3333333333333333,0,2.0872069484888374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
